iteration,id,group_id,x,y,age,known_cells,group_member_ids, last_three_cells
41,5,1,7,5,1788,[8_6];[7_5];[8_5];[7_6];[7_4];[6_5];[10_8];[8_7];[8_4],[1;5;6;8],[8_4];[7_5];[7_6]
41,6,1,23,19,830,[23_19];[24_19];[23_18];[24_20];[18_22];[21_22];[20_22];[18_21];[21_21];[22_21];[23_21];[23_20],[1;5;6;8],[24_19];[23_18];[23_18]
41,7,2,22,7,1496,[22_6];[21_7];[22_7];[21_8];[22_8];[20_8];[20_7];[22_9],[0;2;3;4;7;9],[22_9];[22_9];[22_8]
41,8,1,17,18,1725,[19_23];[18_21];[17_18];[19_21];[18_20];[17_19];[19_22];[17_20],[1;5;6;8],[17_19];[17_18];[17_19]
41,9,2,8,14,1279,[9_14];[9_13];[8_15];[10_13];[10_14];[9_15];[10_12],[0;2;3;4;7;9],[9_14];[8_14];[9_14]
42,0,2,9,11,1742,[10_10];[9_11];[9_12];[10_12];[10_11];[9_10],[0;2;3;4;7;9],[9_11];[9_11];[9_10]
42,1,1,11,15,1903,[11_15];[11_22];[12_19];[13_18];[12_16];[13_17];[13_16];[12_15];[13_19],[1;5;6;8],[11_15];[11_15];[11_15]
42,2,2,0,7,1853,[0_8];[0_6],[0;2;3;4;7;9],[0_7];[0_7];[0_7]
42,3,2,24,6,1782,[24_4];[22_4];[23_5];[22_5];[21_3];[22_3];[24_5],[0;2;3;4;7;9],[24_5]
42,4,2,4,19,1118,[6_18];[5_17];[4_19];[5_19];[5_18];[5_20],[0;2;3;4;7;9],[4_19];[4_19];[4_19]
42,5,1,7,6,1789,[8_6];[7_5];[8_5];[7_6];[7_4];[6_5];[10_8];[8_7];[8_4],[1;5;6;8],[7_5];[7_6];[7_5]
42,6,1,24,19,831,[23_19];[24_19];[23_18];[24_20];[18_22];[21_22];[20_22];[21_21];[22_21];[23_21];[23_20],[1;5;6;8],[23_18];[23_18];[23_19]
42,7,2,22,8,1497,[22_6];[22_7];[21_8];[22_8];[20_8];[20_7];[22_9],[0;2;3;4;7;9],[22_9];[22_9];[22_7]
42,8,1,17,19,1726,[19_23];[18_21];[17_18];[19_21];[18_20];[17_19];[19_22];[17_20],[1;5;6;8],[17_18];[17_18]
42,9,2,7,14,1280,[9_14];[9_13];[7_14];[8_15];[10_13];[10_14];[9_15];[10_12],[0;2;3;4;7;9],[8_14];[7_14]
43,0,2,9,10,1743,[10_10];[9_12];[10_12];[10_11];[9_10],[0;2;3;4;7;9],[9_11];[9_10];[9_11]
43,1,1,12,15,1904,[11_15];[11_22];[12_19];[13_18];[12_16];[13_17];[13_16];[12_15];[13_19],[1;5;6;8],[11_15];[11_15];[11_15]
43,2,2,0,7,1854,[0_8];[0_6],[0;2;3;4;7;9],[0_7];[0_7];[0_7]
43,3,2,24,5,1783,[21_3];[23_5];[22_3];[24_4];[22_4];[22_5];[24_5];[24_6],[0;2;3;4;7;9],[24_5];[24_6]
43,4,2,4,19,1119,[6_18];[4_19];[5_19];[5_18];[5_20],[0;2;3;4;7;9],[4_19];[4_19];[4_19]
43,5,1,7,6,1790,[8_6];[7_5];[8_5];[7_6];[7_4];[6_5];[8_7];[8_4],[1;5;6;8],[7_6];[7_6];[7_6]
43,6,1,24,18,832,[23_19];[24_19];[23_18];[24_20];[18_22];[21_22];[24_18];[20_22];[21_21];[22_21];[23_21];[23_20],[1;5;6;8],[23_18];[23_19];[24_18]
43,7,2,22,9,1498,[22_6];[22_7];[21_8];[22_8];[20_8];[20_7];[22_9],[0;2;3;4;7;9],[22_9];[22_7];[22_9]
43,8,1,17,19,1727,[19_23];[18_21];[17_18];[18_20];[17_19];[19_22];[17_20],[1;5;6;8],[17_18];[17_19];[17_19]
43,9,2,7,15,1281,[7_15];[9_14];[9_13];[7_14];[8_15];[10_13];[10_14];[9_15];[10_12],[0;2;3;4;7;9],[8_14];[7_14];[7_15]
44,0,2,9,10,1744,[10_10];[9_12];[10_12];[10_11];[9_10],[0;2;3;4;7;9],[9_10];[9_10];[9_10]
44,1,1,11,15,1905,[11_15];[11_22];[12_19];[13_18];[12_16];[13_17];[13_16];[12_15];[13_19],[1;5;6;8],[12_15]
44,2,2,0,7,1855,[0_8];[0_6],[0;2;3;4;7;9],[0_7];[0_7];[0_7]
44,3,2,24,6,1784,[21_3];[23_5];[22_3];[24_4];[22_4];[22_5];[24_5];[24_6],[0;2;3;4;7;9],[24_5];[24_6];[24_6]
44,4,2,5,19,1120,[6_18];[4_19];[5_19];[5_18];[5_20],[0;2;3;4;7;9],[5_19]
44,5,1,7,5,1791,[8_6];[7_5];[8_5];[7_6];[7_4];[6_5];[8_7];[8_4],[1;5;6;8],[7_6];[7_6];[7_6]
44,6,1,23,18,833,[23_19];[24_19];[23_18];[24_20];[21_22];[24_18];[20_22];[21_21];[22_21];[23_21];[23_20],[1;5;6;8],[23_19];[24_18];[23_18]
44,7,2,22,8,1499,[22_6];[22_7];[22_8];[20_8];[20_7];[22_9],[0;2;3;4;7;9],[22_7];[22_9];[22_9]
44,8,1,17,18,1728,[19_23];[18_21];[17_18];[18_20];[17_19];[19_22];[17_20],[1;5;6;8],[17_19];[17_19];[17_19]
44,9,2,7,15,1282,[7_15];[9_14];[9_13];[7_14];[8_15];[10_13];[10_14];[9_15];[10_12],[0;2;3;4;7;9],[7_15];[7_15];[7_15]
45,0,2,8,10,1745,[10_10];[8_10];[9_12];[10_12];[10_11];[9_10],[0;2;3;4;7;9],[9_10];[9_10];[8_10]
45,1,1,12,15,1906,[11_15];[12_19];[13_18];[12_16];[13_17];[13_16];[12_15];[13_19],[1;5;6;8],[12_15];[11_15]
45,2,2,0,7,1856,[0_8];[0_6],[0;2;3;4;7;9],[0_7];[0_7];[0_7]
45,3,2,24,7,1785,[21_3];[24_7];[22_3];[24_4];[22_4];[22_5];[24_5];[24_6],[0;2;3;4;7;9],[24_6];[24_6];[24_7]
45,4,2,5,18,1121,[6_18];[4_19];[5_19];[5_20],[0;2;3;4;7;9],[5_19];[5_19]
45,5,1,7,6,1792,[8_6];[7_5];[8_5];[7_6];[7_4];[6_5];[8_4],[1;5;6;8],[7_5]
45,6,1,23,19,834,[23_19];[24_19];[23_18];[24_20];[21_22];[24_18];[21_21];[22_21];[23_21];[23_20],[1;5;6;8],[24_18];[23_18];[23_18]
45,7,2,23,7,1500,[22_6];[22_7];[22_8];[20_8];[20_7];[23_7];[22_9],[0;2;3;4;7;9],[22_7];[22_8];[23_7]
45,8,1,17,19,1729,[19_23];[18_21];[17_18];[18_20];[17_19];[19_22];[17_20],[1;5;6;8],[17_19];[17_19];[17_18]
45,9,2,7,16,1283,[7_15];[9_14];[9_13];[7_14];[8_15];[10_13];[10_14];[9_15];[10_12];[7_16],[0;2;3;4;7;9],[7_15];[7_15];[7_16]
46,0,2,9,10,1746,[10_10];[8_10];[9_12];[10_12];[10_11];[9_10],[0;2;3;4;7;9],[8_10];[8_10]
